2007-03-11 01:08:33:66,18.105,-66.07,5.8,1.6
2007-03-11 08:20:48:55,18.04,-65.398,14.7,2.7
2007-03-11 08:41:30:95,18.053,-66.087,7,3
2007-03-11 09:10:02:81,19.371,-65.678,7,3.3
2007-03-11 10:55:29:35,18.594,-66.738,73.1,2.8
2007-03-11 13:14:17:78,18.053,-66.081,7,2.7
2007-03-11 13:31:17:67,19.675,-65.521,25.2,3.2
2007-03-11 13:40:04:57,18.112,-66.086,5.3,1.7
2007-03-11 19:14:54:62,18.109,-66.075,6.1,1.6
2007-03-12 04:07:49:82,19.08,-66.007,21,3.3
2007-03-12 10:23:00:96,18.553,-67.411,12.7,2.6
2007-03-12 13:14:57:45,18.914,-65.506,28.6,2.3
2007-03-12 13:15:51:70,18.889,-65.524,24.7,2.9
2007-03-13 10:42:40:73,18.086,-66.082,7.2,1.4
